SKU,WSlink,ThrLink,multiurl,multipack quantity,DeliveryPriceTHR90001,DeliveryPriceWS10001,DeliveryPriceTHR10001,DeliveryPriceWS90001,asin,item-name,price,estimated-referral-fee-per-item
THR-TRASH-CAN_23_yellow_dsl_dolly_A,https://www.webstaurantstore.com/lavex-janitorial-23-gallon-yellow-slim-trash-can/475WH23YL.html https://www.webstaurantstore.com/lid-wallhugger-drp-sht-yl/475WHLDDSYL.html https://www.webstaurantstore.com/lavex-janitorial-black-trainable-slim-trash-can-dolly/475WHTRDOLLY.html,https://www.therestaurantstore.com/items/516111 https://www.therestaurantstore.com/items/577019 https://www.therestaurantstore.com/items/516128,Yes,,0,0,0,0,B0BC6PBFDV,Krollen Industrial 23 Gallon Yellow Slim Jim Trash Can with Drop Shot Lid and Dolly,159.99,24.0
THR-TRASH-CAN_23_yellow_rb_A,https://www.webstaurantstore.com/lavex-janitorial-23-gallon-yellow-slim-trash-can/475WH23YL.html https://www.webstaurantstore.com/lid-wallhugger-rc-btl-yl/475WHLDBTRYL.html,https://www.therestaurantstore.com/items/516111 https://www.therestaurantstore.com/items/577003,Yes,,0,0,0,0,B0BC6DPT4X,Krollen Industrial 23 Gallon Yellow Slim Jim Trash Can with Bottle Lid,89.99,13.5
THR-TRASH-CAN_23_yellow_rb_dolly_A,https://www.webstaurantstore.com/lavex-janitorial-23-gallon-yellow-slim-trash-can/475WH23YL.html https://www.webstaurantstore.com/lid-wallhugger-rc-btl-yl/475WHLDBTRYL.html  https://www.webstaurantstore.com/lavex-janitorial-black-trainable-slim-trash-can-dolly/475WHTRDOLLY.html,https://www.therestaurantstore.com/items/516111 https://www.therestaurantstore.com/items/577003 https://www.therestaurantstore.com/items/516128,Yes,,0,0,0,0,B0BC6CYZCH,Krollen Industrial 23 Gallon Yellow Slim Jim Trash Can with Bottle Lid and Dolly,149.99,22.5
THR-TRASH-CAN_12_black_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-12-gallon-black-rectangular-step-on-trash-can/475TCSTR12BK.html,https://www.therestaurantstore.com/items/445530,No,,0,0,0,0,B0BXJYK9T9,"Krollen Industrial 48 Qt. / 12 Gallon Black Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",99.99,15.0
THR-TRASH-CAN_12_gray_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-12-gallon-gray-rectangular-step-on-trash-can/475TCSTR12GY.html,https://www.therestaurantstore.com/items/445421,No,,0,0,0,0,B0BXJZS2SS,"Krollen Industrial 48 Qt. / 12 Gallon Gray Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",99.99,15.0
THR-TRASH-CAN_12_red_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-12-gallon-red-rectangular-step-on-trash-can/475TCSTR12RD.html,https://www.therestaurantstore.com/items/445492,No,,0,0,0,0,B0BXJY7ZLC,"Krollen Industrial 48 Qt. / 12 Gallon Red Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",99.99,15.0
THR-TRASH-CAN_12_white_step_on_B,webstaurantstore.com/lavex-janitorial-12-gallon-white-rectangular-step-on-trash-can/475TCSTR12WH.html,https://www.therestaurantstore.com/items/445470,No,,0,0,0,0,B0BXJZH2B3,"Krollen Industrial 48 Qt. / 12 Gallon White Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",99.99,15.0
THR-TRASH-CAN_18_black_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-18-gallon-black-rectangular-step-on-trash-can/475TCSTR18BK.html,https://www.therestaurantstore.com/items/445487,No,,0,0,0,0,B0BXJX9VCC,"Krollen Industrial 72 Qt. / 18 Gallon Black Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",109.99,16.5
THR-TRASH-CAN_18_red_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-18-gallon-red-rectangular-step-on-trash-can/475TCSTR18RD.html,https://www.therestaurantstore.com/items/445520,No,,0,0,0,0,B0BXJZBKR6,"Krollen Industrial 72 Qt. / 18 Gallon Red Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",109.99,16.5
THR-TRASH-CAN_18_white_step_on_B,https://www.webstaurantstore.com/lavex-janitorial-18-gallon-white-rectangular-step-on-trash-can/475TCSTR18WH.html,https://www.therestaurantstore.com/items/445516,No,,0,0,0,0,B0BXJZ9NZN,"Krollen Industrial 72 Qt. / 18 Gallon White Rectangular Step-On Trash Can, Hands-Free Disposal, Garbage Bin with Foot Pedal",109.99,16.5
